timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-20 01:40:38.562,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1170,5500,1170,-1,34.62,-1,-1,-1,-1,259220645
2025-05-20 01:40:39.565,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1155,5500,1155,-1,34.843,-1,-1,-1,-1,259278275
2025-05-20 01:40:40.575,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,100,2,8188,7933,255,1695,5500,1695,-1,34.837,-1,-1,-1,-1,259344077
2025-05-20 01:40:41.582,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,100,2,8188,7933,255,1680,5500,1680,-1,34.913,-1,-1,-1,-1,259415523
2025-05-20 01:40:42.586,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,18,8188,7933,255,1200,5500,1200,-1,33.661,-1,-1,-1,-1,259487376
2025-05-20 01:40:43.603,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1170,5500,1170,-1,34.98,-1,-1,-1,-1,259604257
2025-05-20 01:40:44.606,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1695,5500,1695,-1,35.008,-1,-1,-1,-1,259738572
2025-05-20 01:40:45.613,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,100,2,8188,7933,255,1650,5500,1650,-1,34.814,-1,-1,-1,-1,259872078
2025-05-20 01:40:46.616,0,NVIDIA GeForce RTX 4060 Laptop GPU,61,99,9,8188,7933,255,1380,5500,1380,-1,31.71,-1,-1,-1,-1,259935713
2025-05-20 01:40:47.666,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1170,5500,1170,-1,35.904,-1,-1,-1,-1,260016143
